distractor,target,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,main_prac,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
neutral,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,45,1,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,neutral,neutral,1221.6951634000015,1221.6951634000015,1221.6951634000015,1221.6951634000015,1222.6868982000015,1222.7248491999999,k,k,1,2.346949400000085,1225.0242253000015,1225.0242253000015,1225.0242253000015,1226.0689341000016,1226.0689341000016,1226.0689341000016,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,46,10,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,neutral,1226.0689341000016,1226.0689341000016,1226.0689341000016,1226.0689341000016,1227.0462937000011,1227.1075329000014,k,k,1,0.808230900000126,1227.8716822000006,1227.8716822000006,1227.8716822000006,1227.8716822000006,1227.8716822000006,1227.8716822000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,47,2,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,positive,1227.8716822000006,1227.8716822000006,1227.8716822000006,1227.8716822000006,1228.8508519000006,1228.9160754000004,j,j,1,1.2571400000015274,1230.1461481000006,1230.1461481000006,1230.1461481000006,1230.1461481000006,1230.1461481000006,1230.1461481000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,48,5,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,negative,positive,1230.1461481000006,1230.1461481000006,1230.1461481000006,1230.1461481000006,1231.1264408000006,1231.197970000001,j,j,1,0.8230498000011721,1231.9735764000015,1231.9735764000015,1231.9735764000015,1231.9735764000015,1231.9735764000015,1231.9735764000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,49,17,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,positive,1231.9735764000015,1231.9735764000015,1231.9735764000015,1231.9735764000015,1232.9435311000016,1233.0053793000006,j,j,1,0.7917538000001514,1233.7593015000002,1233.7593015000002,1233.7593015000002,1233.7593015000002,1233.7593015000002,1233.7593015000002,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,50,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,positive,1233.7593015000002,1233.7593015000002,1233.7593015000002,1233.7593015000002,1234.7417100000002,1234.7742296000015,j,j,1,0.7748859000002994,1235.5442403000015,1235.5442403000015,1235.5442403000015,1235.5442403000015,1235.5442403000015,1235.5442403000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,51,9,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,negative,1235.5442403000015,1235.5442403000015,1235.5442403000015,1235.5442403000015,1236.5401003000006,1236.5698261000016,l,l,1,0.8743752999998833,1237.4215905,1237.4215905,1237.4215905,1237.4215905,1237.4215905,1237.4215905,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,52,16,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,neutral,1237.4215905,1237.4215905,1237.4215905,1237.4215905,1238.3960613,1238.4648862000013,k,k,1,0.7933849999990343,1239.2199571,1239.2199571,1239.2199571,1239.2199571,1239.2199571,1239.2199571,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,53,4,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,neutral,1239.2199571,1239.2199571,1239.2199571,1239.2199571,1240.2022510000006,1240.2643661000002,k,k,1,0.8831454999999551,1241.108084900001,1241.108084900001,1241.108084900001,1241.108084900001,1241.108084900001,1241.108084900001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,54,14,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,positive,1241.108084900001,1241.108084900001,1241.108084900001,1241.108084900001,1242.0874022000007,1242.1480917000008,j,j,1,1.0373009000013553,1243.1476000000002,1243.1476000000002,1243.1476000000002,1243.1476000000002,1243.1476000000002,1243.1476000000002,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,55,10,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,neutral,1243.1476000000002,1243.1476000000002,1243.1476000000002,1243.1476000000002,1244.1344882000012,1244.166744,k,k,1,0.9491006999996898,1245.1039959999998,1245.1039959999998,1245.1039959999998,1245.1039959999998,1245.1039959999998,1245.1039959999998,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,56,17,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,neutral,positive,1245.1039959999998,1245.1039959999998,1245.1039959999998,1245.1039959999998,1246.0958517,1246.1324251000005,j,j,1,0.9209331999991264,1247.0194042000003,1247.0194042000003,1247.0194042000003,1247.0194042000003,1247.0194042000003,1247.0194042000003,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,57,9,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,negative,1247.0194042000003,1247.0194042000003,1247.0194042000003,1247.0194042000003,1248.0146050000003,1248.0449888000003,l,l,1,1.2790555999999924,1249.3027573,1249.3027573,1249.3027573,1249.3027573,1249.3027573,1249.3027573,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,58,3,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,neutral,negative,1249.3027573,1249.3027573,1249.3027573,1249.3027573,1250.2801960000015,1250.3418589000012,l,l,1,0.7323457000002236,1251.045369200001,1251.045369200001,1251.045369200001,1251.045369200001,1251.045369200001,1251.045369200001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,59,6,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,negative,1251.045369200001,1251.045369200001,1251.045369200001,1251.045369200001,1252.0281546000006,1252.0653134000004,l,l,1,0.7605851000007533,1252.806218400001,1252.806218400001,1252.806218400001,1252.806218400001,1252.806218400001,1252.806218400001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,60,0,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,negative,negative,1252.806218400001,1252.806218400001,1252.806218400001,1252.806218400001,1253.7962653000013,1253.8436656000013,l,l,1,0.7894985999992059,1254.5990950000014,1254.5990950000014,1254.5990950000014,1254.5990950000014,1254.5990950000014,1254.5990950000014,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,61,13,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,neutral,1254.5990950000014,1254.5990950000014,1254.5990950000014,1254.5990950000014,1255.5791205000005,1255.639459600001,k,k,1,0.8815758999990067,1256.4830641000008,1256.4830641000008,1256.4830641000008,1256.4830641000008,1256.4830641000008,1256.4830641000008,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,62,2,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,positive,1256.4830641000008,1256.4830641000008,1256.4830641000008,1256.4830641000008,1257.4551534000002,1257.5189913000013,j,j,1,0.865235200000825,1258.3429219000009,1258.3429219000009,1258.3429219000009,1258.3429219000009,1258.3429219000009,1258.3429219000009,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,63,4,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,neutral,1258.3429219000009,1258.3429219000009,1258.3429219000009,1258.3429219000009,1259.3348197000014,1259.3651663,k,k,1,0.9909892999985459,1260.3393665000003,1260.3393665000003,1260.3393665000003,1260.3393665000003,1260.3393665000003,1260.3393665000003,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,64,5,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,positive,1260.3393665000003,1260.3393665000003,1260.3393665000003,1260.3393665000003,1261.3375080000005,1261.3695677000014,j,j,1,1.193773400000282,1262.5393866000013,1262.5393866000013,1262.5393866000013,1262.5393866000013,1262.5393866000013,1262.5393866000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,65,16,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,neutral,1262.5393866000013,1262.5393866000013,1262.5393866000013,1262.5393866000013,1263.5233929000005,1263.5549781999998,k,k,1,0.797108599999774,1264.3363475000006,1264.3363475000006,1264.3363475000006,1264.3363475000006,1264.3363475000006,1264.3363475000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,66,12,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,negative,1264.3363475000006,1264.3363475000006,1264.3363475000006,1264.3363475000006,1265.3347322000009,1265.3751950000005,l,l,1,0.8158915999993042,1266.1521997,1266.1521997,1266.1521997,1266.1521997,1266.1521997,1266.1521997,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,67,15,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,negative,1266.1521997,1266.1521997,1266.1521997,1266.1521997,1267.1475192000016,1267.1827811000003,l,l,1,0.7072206000011647,1267.8623359000012,1267.8623359000012,1267.8623359000012,1267.8623359000012,1267.8623359000012,1267.8623359000012,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,68,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,positive,1267.8623359000012,1267.8623359000012,1267.8623359000012,1267.8623359000012,1268.858287000001,1268.888724800001,j,j,1,0.8559898999992583,1269.7309240000013,1269.7309240000013,1269.7309240000013,1269.7309240000013,1269.7309240000013,1269.7309240000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,69,7,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,neutral,1269.7309240000013,1269.7309240000013,1269.7309240000013,1269.7309240000013,1270.7220326000006,1270.7537107000007,k,k,1,0.8954572000002372,1271.6316770000012,1271.6316770000012,1271.6316770000012,1271.6316770000012,1271.6316770000012,1271.6316770000012,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,70,1,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,neutral,1271.6316770000012,1271.6316770000012,1271.6316770000012,1271.6316770000012,1272.6062021000016,1272.6757835000008,k,k,1,0.7507609000003868,1273.3818717000013,1273.3818717000013,1273.3818717000013,1273.3818717000013,1273.3818717000013,1273.3818717000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,71,8,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,positive,1273.3818717000013,1273.3818717000013,1273.3818717000013,1273.3818717000013,1274.3653383,1274.3956664000016,j,j,1,1.1157573000000411,1275.5010852000014,1275.5010852000014,1275.5010852000014,1275.5010852000014,1275.5010852000014,1275.5010852000014,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,72,7,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,neutral,1275.5010852000014,1275.5010852000014,1275.5010852000014,1275.5010852000014,1276.4774499000014,1276.5358176999998,k,k,1,0.9362579999997251,1277.4344810000002,1277.4344810000002,1277.4344810000002,1277.4344810000002,1277.4344810000002,1277.4344810000002,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,73,14,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,negative,positive,1277.4344810000002,1277.4344810000002,1277.4344810000002,1277.4344810000002,1278.4322569000014,1278.4616092000015,j,j,1,1.0993447000000742,1279.537730600001,1279.537730600001,1279.537730600001,1279.537730600001,1279.537730600001,1279.537730600001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,74,8,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,neutral,positive,1279.537730600001,1279.537730600001,1279.537730600001,1279.537730600001,1280.543793500001,1280.5796194000013,j,j,1,0.8428872999993473,1281.3892952000006,1281.3892952000006,1281.3892952000006,1281.3892952000006,1281.3892952000006,1281.3892952000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,75,10,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,neutral,1281.3892952000006,1281.3892952000006,1281.3892952000006,1281.3892952000006,1282.363449800001,1282.4231238000011,k,k,1,0.8038629999991826,1283.188969500001,1283.188969500001,1283.188969500001,1283.188969500001,1283.188969500001,1283.188969500001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,76,4,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,positive,neutral,1283.188969500001,1283.188969500001,1283.188969500001,1283.188969500001,1284.1895187999999,1284.2263979,k,k,1,0.9102738999990834,1285.1019398000008,1285.1019398000008,1285.1019398000008,1285.1019398000008,1285.1019398000008,1285.1019398000008,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,neutral,1,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,77,1,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,neutral,neutral,1285.1019398000008,1285.1019398000008,1285.1019398000008,1285.1019398000008,1286.0810257000012,1286.1413299000014,k,k,1,0.8312585999992734,1286.9440371,1286.9440371,1286.9440371,1286.9440371,1286.9440371,1286.9440371,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,78,9,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,negative,negative,1286.9440371,1286.9440371,1286.9440371,1286.9440371,1287.9189408000002,1287.9890947000004,l,l,1,0.9245984999997745,1288.8629052000015,1288.8629052000015,1288.8629052000015,1288.8629052000015,1288.8629052000015,1288.8629052000015,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,79,6,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,negative,1288.8629052000015,1288.8629052000015,1288.8629052000015,1288.8629052000015,1289.8594435000014,1289.8893505000015,l,l,1,0.7843950000005862,1290.6525570000013,1290.6525570000013,1290.6525570000013,1290.6525570000013,1290.6525570000013,1290.6525570000013,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,80,11,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,positive,1290.6525570000013,1290.6525570000013,1290.6525570000013,1290.6525570000013,1291.641541500001,1291.6717208999999,j,j,1,0.9306483000000298,1292.582493400001,1292.582493400001,1292.582493400001,1292.582493400001,1292.582493400001,1292.582493400001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,neutral,2,k,k,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,81,13,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,positive,neutral,1292.582493400001,1292.582493400001,1292.582493400001,1292.582493400001,1293.5666044000009,1293.5998206000004,k,k,1,1.5236617000009574,1295.0894242000013,1295.0894242000013,1295.0894242000013,1296.1372850000007,1296.1372850000007,1296.1372850000007,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,negative,2,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,82,15,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,positive,negative,1296.1372850000007,1296.1372850000007,1296.1372850000007,1296.1372850000007,1297.1148762000012,1297.1858300000004,l,l,1,0.9121551000007457,1298.047858,1298.047858,1298.047858,1298.047858,1298.047858,1298.047858,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,negative,1,j,l,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,83,0,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,negative,1298.047858,1298.047858,1298.047858,1298.047858,1299.0298406000002,1299.0914071000007,l,l,1,1.5619664999994711,1300.5895959000009,1300.5895959000009,1300.5895959000009,1301.626323800001,1301.626323800001,1301.626323800001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
neutral,positive,2,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,84,17,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,neutral,positive,1301.626323800001,1301.626323800001,1301.626323800001,1301.626323800001,1302.6364286000007,1302.6659637000012,j,j,1,0.9059692000009818,1303.5373192000006,1303.5373192000006,1303.5373192000006,1303.5373192000006,1303.5373192000006,1303.5373192000006,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,85,2,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,positive,positive,1303.5373192000006,1303.5373192000006,1303.5373192000006,1303.5373192000006,1304.5308344000005,1304.5614345000013,j,j,1,0.8005377999998018,1305.3480120000004,1305.3480120000004,1305.3480120000004,1305.3480120000004,1305.3480120000004,1305.3480120000004,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,positive,1,l,j,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,86,5,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,negative,positive,1305.3480120000004,1305.3480120000004,1305.3480120000004,1305.3480120000004,1306.352554000001,1306.3826243000003,j,j,1,0.7762216999999509,1307.133310000001,1307.133310000001,1307.133310000001,1307.133310000001,1307.133310000001,1307.133310000001,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
