target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,mouse_2.clicked_name,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,neutral,2,l,j,,,,,,,,,4,7,79,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.7337050999922212,346.5955436999793,347.60852189999423,347.57263179999427,None,346.5955436999793,None,346.5955436999793,None,346.5955436999793,None,348.31517100000053,None,348.31517100000053,None,348.31517100000053,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,1,j,l,,,,,,,,,4,8,80,0,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,1.1898452000168618,348.3350833999866,349.3530247999879,349.3063841999974,None,348.3350833999866,None,348.3350833999866,None,348.3350833999866,None,350.5087076999829,None,350.5087076999829,None,350.5087076999829,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,1,l,j,,,,,,,,,4,9,81,2,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.7095525999902748,350.52391649998026,351.52558449999196,351.5085969000065,None,350.52391649998026,None,350.52391649998026,None,350.52391649998026,None,352.22196040000415,None,352.22196040000415,None,352.22196040000415,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,2,j,l,,,,,,,,,4,10,82,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.78909800000838,352.237692900002,353.2418177999789,353.22545739999623,None,352.237692900002,None,352.237692900002,None,352.237692900002,None,354.01156079999635,None,354.01156079999635,None,354.01156079999635,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,1,k,k,,,,,,,,,4,11,83,1,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.8004207999911159,354.02715710000484,355.0398551999824,355.0203327999916,None,354.02715710000484,None,354.02715710000484,None,354.02715710000484,None,355.8161821999878,None,355.8161821999878,None,355.8161821999878,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,1,l,j,,,,,,,,,4,12,84,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.7885554999811575,355.8315466000058,356.83726959998603,356.83726959998603,None,355.8315466000058,None,355.8315466000058,None,355.8315466000058,None,357.60694309999815,None,357.60694309999815,None,357.60694309999815,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,1,j,l,,,,,,,,,4,13,85,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,j,j,1,1.7538543999835383,357.6241036999854,358.62535610000486,358.60861910000676,None,357.6241036999854,None,357.6241036999854,None,357.6241036999854,None,360.3683639999945,None,360.3683639999945,None,360.3683639999945,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,2,l,j,,,,,,,,,4,14,86,14,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.7492872000148054,361.3773550000042,362.3893214999989,362.3699270999932,None,361.3773550000042,None,361.3773550000042,None,361.3773550000042,None,363.11267599999553,None,363.11267599999553,None,363.11267599999553,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,2,j,l,,,,,,,,,4,15,87,12,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.7602244000008795,363.1288913000026,364.150688099995,364.10872190000373,None,363.1288913000026,None,363.1288913000026,None,363.1288913000026,None,364.87541610000187,None,364.87541610000187,None,364.87541610000187,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,2,k,k,,,,,,,,,4,16,88,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.7213275000103749,364.8919980000064,365.8918311999878,365.8753831999784,None,364.8919980000064,None,364.8919980000064,None,364.8919980000064,None,366.60158459999946,None,366.60158459999946,None,366.60158459999946,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,1,k,k,,,,,,,,,4,17,89,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.7662684000097215,366.61760779999895,367.637043499999,367.59197499998845,None,366.61760779999895,None,366.61760779999895,None,366.61760779999895,None,368.3699092999799,None,368.3699092999799,None,368.3699092999799,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,2,l,j,,,,,,,,,5,0,90,11,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,l,l,1,0.6947730999963824,368.3861600999953,369.3947614999779,369.35876269999426,None,368.3861600999953,None,368.3861600999953,None,368.3861600999953,None,370.06723949997684,None,370.06723949997684,None,370.06723949997684,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,2,j,l,,,,,,,,,5,1,91,9,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,j,j,1,0.7625696999893989,370.0828438999888,371.0923155999917,371.05862699999125,None,370.0828438999888,None,370.0828438999888,None,370.0828438999888,None,371.8309068000002,None,371.8309068000002,None,371.8309068000002,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,1,l,j,,,,,,,,,5,2,92,2,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.7154229000152554,371.84617539998726,372.8670076999988,372.82564729999285,None,371.84617539998726,None,371.84617539998726,None,371.84617539998726,None,373.54833169998017,None,373.54833169998017,None,373.54833169998017,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,1,j,l,,,,,,,,,5,3,93,0,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.785343900002772,373.56473369998275,374.57028129999526,374.55032730000676,None,373.56473369998275,None,373.56473369998275,None,373.56473369998275,None,375.33817149999084,None,375.33817149999084,None,375.33817149999084,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,2,k,k,,,,,,,,,5,4,94,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.7426864000153728,375.35393199999817,376.3676335999917,376.3406180999882,None,375.35393199999817,None,375.35393199999817,None,375.35393199999817,None,377.08291489998226,None,377.08291489998226,None,377.08291489998226,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,2,j,l,,,,,,,,,5,5,95,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.8034783000184689,377.0989045999886,378.1069448000053,378.08723979999195,None,377.0989045999886,None,377.0989045999886,None,377.0989045999886,None,378.88911389999555,None,378.88911389999555,None,378.88911389999555,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,2,l,j,,,,,,,,,5,6,96,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.7193929999775719,378.9077723999799,379.9171607999888,379.8908494999923,None,378.9077723999799,None,378.9077723999799,None,378.9077723999799,None,380.6096246999863,None,380.6096246999863,None,380.6096246999863,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,2,j,l,,,,,,,,,5,7,97,12,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.7175197000033222,380.62525549999555,381.6336528999964,381.610248699988,None,380.62525549999555,None,380.62525549999555,None,380.62525549999555,None,382.32955790000267,None,382.32955790000267,None,382.32955790000267,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,1,k,k,,,,,,,,,5,8,98,7,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.9996814000187442,382.3451172999921,383.35941549998824,383.3254500000039,None,382.3451172999921,None,382.3451172999921,None,382.3451172999921,None,384.3334132999938,None,384.3334132999938,None,384.3334132999938,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,2,l,j,,,,,,,,,5,9,99,14,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.6528964999888558,384.3484096000029,385.35929699998815,385.3412979999848,None,384.3484096000029,None,384.3484096000029,None,384.3484096000029,None,385.9883997999772,None,385.9883997999772,None,385.9883997999772,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,1,k,k,,,,,,,,,5,10,100,4,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6686461000062991,386.00858799999696,387.0175257999799,386.9760944999871,None,386.00858799999696,None,386.00858799999696,None,386.00858799999696,None,387.65931709998983,None,387.65931709998983,None,387.65931709998983,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,1,j,l,,,,,,,,,5,11,101,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,j,j,1,0.8089201000111643,387.674614699994,388.690717999998,388.67120739998063,None,387.674614699994,None,387.674614699994,None,387.674614699994,None,389.4721429999976,None,389.4721429999976,None,389.4721429999976,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,2,k,k,,,,,,,,,5,12,102,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,1.2104878000100143,389.48896799999056,390.49273019999964,390.4758676000056,None,389.48896799999056,None,389.48896799999056,None,389.48896799999056,None,391.6858417999814,None,391.6858417999814,None,391.6858417999814,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,1,k,k,,,,,,,,,5,13,103,1,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.8367518000013661,391.70173969998723,392.7065856999834,392.6875201999792,None,391.70173969998723,None,391.70173969998723,None,391.70173969998723,None,393.52473700000553,None,393.52473700000553,None,393.52473700000553,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,1,l,j,,,,,,,,,5,14,104,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.7288167000224348,393.541530699993,394.5455443999963,394.52772600000026,None,393.541530699993,None,393.541530699993,None,393.541530699993,None,395.25826720000475,None,395.25826720000475,None,395.25826720000475,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,1,l,j,,,,,,,,,5,15,105,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,l,l,1,0.736345799989067,395.27583139998023,396.27626630000304,396.2594908000028,None,395.27583139998023,None,395.27583139998023,None,395.27583139998023,None,396.99785619998,None,396.99785619998,None,396.99785619998,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,1,j,l,,,,,,,,,5,16,106,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.863456999999471,397.0148767000064,398.0264956000028,397.98988649999956,None,397.0148767000064,None,397.0148767000064,None,397.0148767000064,None,398.864441899996,None,398.864441899996,None,398.864441899996,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,2,k,k,,,,,,,,,5,17,107,16,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6980305000033695,398.8814466999902,399.887358899985,399.86794830000144,None,398.8814466999902,None,398.8814466999902,None,398.8814466999902,None,400.56483309998873,None,400.56483309998873,None,400.56483309998873,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,2,j,l,,,,,,,,,6,0,108,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,j,j,1,0.7636670999927446,400.5814575999975,401.590770299983,401.57135579999886,None,400.5814575999975,None,400.5814575999975,None,400.5814575999975,None,402.3330781000026,None,402.3330781000026,None,402.3330781000026,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,2,j,l,,,,,,,,,6,1,109,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,j,j,1,0.7037297000060789,402.34854330000235,403.3709913000057,403.35143609999795,None,402.34854330000235,None,402.34854330000235,None,402.34854330000235,None,404.0392536999774,None,404.0392536999774,None,404.0392536999774,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,1,j,l,,,,,,,,,6,2,110,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,j,k,0,0.8738729000033345,404.0588477999845,405.05966909998097,405.04290599998785,None,404.0588477999845,None,404.0588477999845,None,404.0588477999845,None,405.92139000000316,None,405.92139000000316,None,405.92139000000316,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,1,j,l,,,,,,,,,6,3,111,0,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.8994632999820169,406.92838830000255,407.9375222999952,407.9177787999797,None,406.92838830000255,None,406.92838830000255,None,406.92838830000255,None,408.81348560000185,None,408.81348560000185,None,408.81348560000185,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,2,k,k,,,,,,,,,6,4,112,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.6656946999719366,408.82942140000523,409.8430163000012,409.8081421999959,None,408.82942140000523,None,408.82942140000523,None,408.82942140000523,None,410.4818300999817,None,410.4818300999817,None,410.4818300999817,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,1,j,l,,,,,,,,,6,5,113,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.7486730999953579,410.4981942999875,411.5100842999818,411.4761881000013,None,410.4981942999875,None,410.4981942999875,None,410.4981942999875,None,412.2344053000037,None,412.2344053000037,None,412.2344053000037,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,2,l,j,,,,,,,,,6,6,114,11,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.7011919999786187,412.25342699998873,413.2577342999866,413.23779909999575,None,412.25342699998873,None,412.25342699998873,None,412.25342699998873,None,413.93750350000334,None,413.93750350000334,None,413.93750350000334,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,2,k,k,,,,,,,,,6,7,115,16,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,1.1986162000102922,413.95430569999735,414.9711546000035,414.92632629998843,None,413.95430569999735,None,413.95430569999735,None,413.95430569999735,None,416.1395797999925,None,416.1395797999925,None,416.1395797999925,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,1,l,j,,,,,,,,,6,8,116,8,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,l,l,1,0.8040884000074584,416.1548436000012,417.15712899999926,417.1380489000003,None,416.1548436000012,None,416.1548436000012,None,416.1548436000012,None,417.94446989999267,None,417.94446989999267,None,417.94446989999267,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,1,k,k,,,,,,,,,6,9,117,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6308068000071216,417.9599340999848,418.9595402999839,418.94288059999235,None,417.9599340999848,None,417.9599340999848,None,417.9599340999848,None,419.5775606999872,None,419.5775606999872,None,419.5775606999872,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,1,l,j,,,,,,,,,6,10,118,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.7119170000078157,419.5933151000063,420.60125629999675,420.5765611999959,None,419.5933151000063,None,419.5933151000063,None,419.5933151000063,None,421.2931467999937,None,421.2931467999937,None,421.2931467999937,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,2,l,j,,,,,,,,,6,11,119,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,l,l,1,0.6558286999934353,421.3083942999947,422.3264515000046,422.28792989999056,None,421.3083942999947,None,421.3083942999947,None,421.3083942999947,None,422.9527503000048,None,422.9527503000048,None,422.9527503000048,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,negative,1,k,k,,,,,,,,,6,12,120,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6896806999866385,422.9690641000052,423.9783632000035,423.960889399983,None,422.9690641000052,None,422.9690641000052,None,422.9690641000052,None,424.64359379999803,None,424.64359379999803,None,424.64359379999803,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,2,l,j,,,,,,,,,6,13,121,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.7471203999884892,424.65858930000104,425.6747946999967,425.65504109999165,None,424.65858930000104,None,424.65858930000104,None,424.65858930000104,None,426.3934008999844,None,426.3934008999844,None,426.3934008999844,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,1,l,j,,,,,,,,,6,14,122,2,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.6668682999734301,426.4088768999791,427.43519570000353,427.38847409997834,None,426.4088768999791,None,426.4088768999791,None,426.4088768999791,None,428.0617441999842,None,428.0617441999842,None,428.0617441999842,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,2,k,k,,,,,,,,,6,15,123,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.726963799999794,428.0781855999958,429.0944380000001,429.0601059999899,None,428.0781855999958,None,428.0781855999958,None,428.0781855999958,None,429.7927133999823,None,429.7927133999823,None,429.7927133999823,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,1,k,k,,,,,,,,,6,16,124,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,1.580658000020776,429.8085316999932,430.8241203999787,430.8052494000003,None,429.8085316999932,None,429.8085316999932,None,429.8085316999932,None,432.38034979999065,None,432.38034979999065,None,432.38034979999065,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,2,j,l,,,,,,,,,6,17,125,12,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.8301691000233404,433.39514579999377,434.4120977999992,434.3764528000029,None,433.39514579999377,None,433.39514579999377,None,433.39514579999377,None,435.2115940999996,None,435.2115940999996,None,435.2115940999996,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,2,j,l,,,,,,,,,7,0,126,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.7341643999970984,435.2291308999993,436.2520419000066,436.2055727999832,None,435.2291308999993,None,435.2291308999993,None,435.2291308999993,None,436.94975829998145,None,436.94975829998145,None,436.94975829998145,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,1,k,k,,,,,,,,,7,1,127,4,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.830598899978213,436.9664716999978,437.9712179999915,437.9712179999915,None,436.9664716999978,None,436.9664716999978,None,436.9664716999978,None,438.7813063999987,None,438.7813063999987,None,438.7813063999987,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,1,l,j,,,,,,,,,7,2,128,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.7532585000153631,438.79766919999383,439.8181901999924,439.7771587999887,None,438.79766919999383,None,438.79766919999383,None,438.79766919999383,None,440.53845329999456,None,440.53845329999456,None,440.53845329999456,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,positive,1,j,l,,,,,,,,,7,3,129,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,j,j,1,0.734056099987356,440.55742860000464,441.56029789999593,441.5409651999944,None,440.55742860000464,None,440.55742860000464,None,440.55742860000464,None,442.2749564999889,None,442.2749564999889,None,442.2749564999889,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,neutral,2,k,k,,,,,,,,,7,4,130,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.6958178999775555,442.29276449998724,443.3124298999901,443.27444429998286,None,442.29276449998724,None,442.29276449998724,None,442.29276449998724,None,443.9741792999906,None,443.9741792999906,None,443.9741792999906,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,1,l,j,,,,,,,,,7,5,131,8,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,l,l,1,0.7096376999979839,443.9924335999822,445.00793809999595,444.968315599981,None,443.9924335999822,None,443.9924335999822,None,443.9924335999822,None,445.6863731999823,None,445.6863731999823,None,445.6863731999823,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
neutral,positive,2,k,k,,,,,,,,,7,6,132,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.7374263000092469,445.7026618999953,446.7108407999913,446.69105189997936,None,445.7026618999953,None,445.7026618999953,None,445.7026618999953,None,447.4257201999775,None,447.4257201999775,None,447.4257201999775,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,negative,2,l,j,,,,,,,,,7,7,133,14,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.7580599999928381,447.44232919998467,448.4441406999831,448.42760199998156,None,447.44232919998467,None,447.44232919998467,None,447.44232919998467,None,449.18703209999364,None,449.18703209999364,None,449.18703209999364,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,2,l,j,,,,,,,,,7,8,134,11,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.6778900999925099,449.2030097999959,450.21073689998593,450.19098650000524,None,449.2030097999959,None,449.2030097999959,None,449.2030097999959,None,450.865475999983,None,450.865475999983,None,450.865475999983,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,positive,1,l,j,,,,,,,,,7,9,135,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,l,l,1,0.6338156000128947,450.88178599998355,451.89386879999074,451.85513949999586,None,450.88178599998355,None,450.88178599998355,None,450.88178599998355,None,452.5038802999828,None,452.5038802999828,None,452.5038802999828,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,neutral,2,j,l,,,,,,,,,7,10,136,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,j,j,1,0.8196537000185344,452.5233331999916,453.52711409999756,453.4911709000007,None,452.5233331999916,None,452.5233331999916,None,452.5233331999916,None,454.3250890999974,None,454.3250890999974,None,454.3250890999974,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
positive,neutral,2,l,j,,,,,,,,,7,11,137,17,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,l,l,1,0.8154093000048306,454.3425432999793,455.3594902000041,455.3388970999804,None,454.3425432999793,None,454.3425432999793,None,454.3425432999793,None,456.14360149999845,None,456.14360149999845,None,456.14360149999845,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
negative,negative,1,j,l,,,,,,,,,7,12,138,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,j,j,1,0.7094790000119247,456.15959830000065,457.16044310000143,457.14363509998657,None,456.15959830000065,None,456.15959830000065,None,456.15959830000065,None,457.8559923999768,None,457.8559923999768,None,457.8559923999768,None,,,,,,,,,,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.11157911953208,
